service_id,date,exception_type
1130082497-20170705140526_v55.10,20170718,1
1130082497-20170705140526_v55.10,20170719,1
21303080546-20170602141618_v54.27,20170712,2
21303080546-20170602141618_v54.27,20170710,2
21303080546-20170602141618_v54.27,20170711,2
17000083864-20170602141618_v54.27,20170616,1
18070083187-20170602141618_v54.27,20170712,2
18070083187-20170602141618_v54.27,20170710,2
18070083187-20170602141618_v54.27,20170711,2
18210043233-20170705140526_v55.10,20170717,2
18210043233-20170705140526_v55.10,20170714,2
18210043233-20170705140526_v55.10,20170720,2
18210043233-20170705140526_v55.10,20170713,2
18210043233-20170705140526_v55.10,20170721,2
18210043233-20170705140526_v55.10,20170718,2
18210043233-20170705140526_v55.10,20170719,2
23100072512-20170602141618_v54.27,20170708,1
23100072512-20170602141618_v54.27,20170624,1
1017073066-20170602141618_v54.27,20170712,2
1017073066-20170602141618_v54.27,20170710,2
1017073066-20170602141618_v54.27,20170711,2
21013069364-20170602141618_v54.27,20170712,2
21013069364-20170602141618_v54.27,20170710,2
21013069364-20170602141618_v54.27,20170711,2
21305083179-20170602141618_v54.27,20170712,2
21305083179-20170602141618_v54.27,20170710,2
21305083179-20170602141618_v54.27,20170711,2
21207083142-20170705140526_v55.10,20170717,2
21207083142-20170705140526_v55.10,20170714,2
21207083142-20170705140526_v55.10,20170720,2
21207083142-20170705140526_v55.10,20170713,2
21207083142-20170705140526_v55.10,20170721,2
21207083142-20170705140526_v55.10,20170718,2
21207083142-20170705140526_v55.10,20170719,2
18168067298-20170602141618_v54.27,20170712,2
18168067298-20170602141618_v54.27,20170710,2
18168067298-20170602141618_v54.27,20170711,2
18223043216-20170705140526_v55.10,20170717,2
18223043216-20170705140526_v55.10,20170714,2
18223043216-20170705140526_v55.10,20170720,2
18223043216-20170705140526_v55.10,20170713,2
18223043216-20170705140526_v55.10,20170721,2
18223043216-20170705140526_v55.10,20170718,2
18223043216-20170705140526_v55.10,20170719,2
18167080561-20170602141618_v54.27,20170712,2
18167080561-20170602141618_v54.27,20170710,2
18167080561-20170602141618_v54.27,20170711,2
21252083215-20170602141618_v54.27,20170712,2
21252083215-20170602141618_v54.27,20170710,2
21252083215-20170602141618_v54.27,20170711,2
21084043344-20170602141618_v54.27,20170712,2
21084043344-20170602141618_v54.27,20170710,2
21084043344-20170602141618_v54.27,20170711,2
18019043242-20170705140526_v55.10,20170717,2
18019043242-20170705140526_v55.10,20170714,2
18019043242-20170705140526_v55.10,20170720,2
18019043242-20170705140526_v55.10,20170713,2
18019043242-20170705140526_v55.10,20170721,2
18019043242-20170705140526_v55.10,20170718,2
18019043242-20170705140526_v55.10,20170719,2
17000083840-20170602141618_v54.27,20170708,1
17000083840-20170602141618_v54.27,20170624,1
21213080515-20170602141618_v54.27,20170712,2
21213080515-20170602141618_v54.27,20170710,2
21213080515-20170602141618_v54.27,20170711,2
50051083996-20170602141618_v54.27,20170616,1
23100072515-20170602141618_v54.27,20170708,1
23100072515-20170602141618_v54.27,20170624,1
50051071470-20170602141618_v54.27,20170708,2
50051071470-20170602141618_v54.27,20170624,2
17000070523-20170602141618_v54.27,20170616,2
50051079350-20170602141618_v54.27,20170708,1
50051079350-20170602141618_v54.27,20170624,1
18231080628-20170602141618_v54.27,20170712,2
18231080628-20170602141618_v54.27,20170710,2
18231080628-20170602141618_v54.27,20170711,2
17000083892-20170602141618_v54.27,20170616,1
1085083094-20170602141618_v54.27,20170712,2
1085083094-20170602141618_v54.27,20170710,2
1085083094-20170602141618_v54.27,20170711,2
21210069346-20170602141618_v54.27,20170712,2
21210069346-20170602141618_v54.27,20170710,2
21210069346-20170602141618_v54.27,20170711,2
21292043320-20170705140526_v55.10,20170717,2
21292043320-20170705140526_v55.10,20170714,2
21292043320-20170705140526_v55.10,20170720,2
21292043320-20170705140526_v55.10,20170713,2
21292043320-20170705140526_v55.10,20170721,2
21292043320-20170705140526_v55.10,20170718,2
21292043320-20170705140526_v55.10,20170719,2
1085083092-20170705140526_v55.10,20170717,2
1085083092-20170705140526_v55.10,20170714,2
1085083092-20170705140526_v55.10,20170720,2
1085083092-20170705140526_v55.10,20170713,2
1085083092-20170705140526_v55.10,20170721,2
1085083092-20170705140526_v55.10,20170718,2
1085083092-20170705140526_v55.10,20170719,2
18206043237-20170602141618_v54.27,20170712,2
18206043237-20170602141618_v54.27,20170710,2
18206043237-20170602141618_v54.27,20170711,2
21051069367-20170602141618_v54.27,20170712,2
21051069367-20170602141618_v54.27,20170710,2
21051069367-20170602141618_v54.27,20170711,2
21220069339-20170705140526_v55.10,20170717,2
21220069339-20170705140526_v55.10,20170714,2
21220069339-20170705140526_v55.10,20170720,2
21220069339-20170705140526_v55.10,20170713,2
21220069339-20170705140526_v55.10,20170721,2
21220069339-20170705140526_v55.10,20170718,2
21220069339-20170705140526_v55.10,20170719,2
17000083770-20170602141618_v54.27,20170708,1
17000083770-20170602141618_v54.27,20170624,1
21283043308-20170602141618_v54.27,20170712,2
21283043308-20170602141618_v54.27,20170710,2
21283043308-20170602141618_v54.27,20170711,2
14064080591-20170705140526_v55.10,20170717,2
14064080591-20170705140526_v55.10,20170714,2
14064080591-20170705140526_v55.10,20170720,2
14064080591-20170705140526_v55.10,20170713,2
14064080591-20170705140526_v55.10,20170721,2
14064080591-20170705140526_v55.10,20170718,2
14064080591-20170705140526_v55.10,20170719,2
23100083948-20170602141618_v54.27,20170616,1
17000083909-20170602141618_v54.27,20170616,1
4006080519-20170602141618_v54.27,20170712,2
4006080519-20170602141618_v54.27,20170710,2
4006080519-20170602141618_v54.27,20170711,2
23500072584-20170602141618_v54.27,20170617,2
21205083121-20170602141618_v54.27,20170712,2
21205083121-20170602141618_v54.27,20170710,2
21205083121-20170602141618_v54.27,20170711,2
4001043088-20170705140526_v55.10,20170717,2
4001043088-20170705140526_v55.10,20170714,2
4001043088-20170705140526_v55.10,20170720,2
4001043088-20170705140526_v55.10,20170713,2
4001043088-20170705140526_v55.10,20170721,2
4001043088-20170705140526_v55.10,20170718,2
4001043088-20170705140526_v55.10,20170719,2
18293043258-20170705140526_v55.10,20170717,2
18293043258-20170705140526_v55.10,20170714,2
18293043258-20170705140526_v55.10,20170720,2
18293043258-20170705140526_v55.10,20170713,2
18293043258-20170705140526_v55.10,20170721,2
18293043258-20170705140526_v55.10,20170718,2
18293043258-20170705140526_v55.10,20170719,2
21218043092-20170602141618_v54.27,20170712,2
21218043092-20170602141618_v54.27,20170710,2
21218043092-20170602141618_v54.27,20170711,2
21087083194-20170705140526_v55.10,20170717,2
21087083194-20170705140526_v55.10,20170714,2
21087083194-20170705140526_v55.10,20170720,2
21087083194-20170705140526_v55.10,20170713,2
21087083194-20170705140526_v55.10,20170721,2
21087083194-20170705140526_v55.10,20170718,2
21087083194-20170705140526_v55.10,20170719,2
23500072605-20170602141618_v54.27,20170618,2
50051084015-20170602141618_v54.27,20170616,1
23100083950-20170602141618_v54.27,20170616,1
40083168-20170602141618_v54.27,20170712,2
40083168-20170602141618_v54.27,20170710,2
40083168-20170602141618_v54.27,20170711,2
50051084013-20170602141618_v54.27,20170616,1
23500072602-20170602141618_v54.27,20170618,2
23100070959-20170602141618_v54.27,20170616,2
17000070389-20170602141618_v54.27,20170616,2
2046047651-20170705140526_v55.10,20170717,2
2046047651-20170705140526_v55.10,20170714,2
2046047651-20170705140526_v55.10,20170720,2
2046047651-20170705140526_v55.10,20170713,2
2046047651-20170705140526_v55.10,20170721,2
2046047651-20170705140526_v55.10,20170718,2
2046047651-20170705140526_v55.10,20170719,2
21051069367-20170705140526_v55.10,20170717,2
21051069367-20170705140526_v55.10,20170714,2
21051069367-20170705140526_v55.10,20170720,2
21051069367-20170705140526_v55.10,20170713,2
21051069367-20170705140526_v55.10,20170721,2
21051069367-20170705140526_v55.10,20170718,2
21051069367-20170705140526_v55.10,20170719,2
5580063465-20170705140526_v55.10,20170717,1
5580063465-20170705140526_v55.10,20170714,1
5580063465-20170705140526_v55.10,20170720,1
5580063465-20170705140526_v55.10,20170713,1
5580063465-20170705140526_v55.10,20170721,1
5580063465-20170705140526_v55.10,20170718,1
5580063465-20170705140526_v55.10,20170719,1
18290043290-20170705140526_v55.10,20170717,2
18290043290-20170705140526_v55.10,20170714,2
18290043290-20170705140526_v55.10,20170720,2
18290043290-20170705140526_v55.10,20170713,2
18290043290-20170705140526_v55.10,20170721,2
18290043290-20170705140526_v55.10,20170718,2
18290043290-20170705140526_v55.10,20170719,2
21040043102-20170705140526_v55.10,20170717,2
21040043102-20170705140526_v55.10,20170714,2
21040043102-20170705140526_v55.10,20170720,2
21040043102-20170705140526_v55.10,20170713,2
21040043102-20170705140526_v55.10,20170721,2
21040043102-20170705140526_v55.10,20170718,2
21040043102-20170705140526_v55.10,20170719,2
18316069352-20170602141618_v54.27,20170712,2
18316069352-20170602141618_v54.27,20170710,2
18316069352-20170602141618_v54.27,20170711,2
21072083209-20170705140526_v55.10,20170717,2
21072083209-20170705140526_v55.10,20170714,2
21072083209-20170705140526_v55.10,20170720,2
21072083209-20170705140526_v55.10,20170713,2
21072083209-20170705140526_v55.10,20170721,2
21072083209-20170705140526_v55.10,20170718,2
21072083209-20170705140526_v55.10,20170719,2
18193069385-20170705140526_v55.10,20170717,2
18193069385-20170705140526_v55.10,20170714,2
18193069385-20170705140526_v55.10,20170720,2
18193069385-20170705140526_v55.10,20170713,2
18193069385-20170705140526_v55.10,20170721,2
18193069385-20170705140526_v55.10,20170718,2
18193069385-20170705140526_v55.10,20170719,2
18051080609-20170602141618_v54.27,20170712,2
18051080609-20170602141618_v54.27,20170710,2
18051080609-20170602141618_v54.27,20170711,2
21295043328-20170705140526_v55.10,20170717,2
21295043328-20170705140526_v55.10,20170714,2
21295043328-20170705140526_v55.10,20170720,2
21295043328-20170705140526_v55.10,20170713,2
21295043328-20170705140526_v55.10,20170721,2
21295043328-20170705140526_v55.10,20170718,2
21295043328-20170705140526_v55.10,20170719,2
1059083129-20170602141618_v54.27,20170712,2
1059083129-20170602141618_v54.27,20170710,2
1059083129-20170602141618_v54.27,20170711,2
50051071342-20170602141618_v54.27,20170616,2
23500072604-20170602141618_v54.27,20170618,2
18199083145-20170602141618_v54.27,20170712,2
18199083145-20170602141618_v54.27,20170710,2
18199083145-20170602141618_v54.27,20170711,2
21261083133-20170705140526_v55.10,20170717,2
21261083133-20170705140526_v55.10,20170714,2
21261083133-20170705140526_v55.10,20170720,2
21261083133-20170705140526_v55.10,20170713,2
21261083133-20170705140526_v55.10,20170721,2
21261083133-20170705140526_v55.10,20170718,2
21261083133-20170705140526_v55.10,20170719,2
50051079351-20170602141618_v54.27,20170708,1
50051079351-20170602141618_v54.27,20170624,1
18186043195-20170705140526_v55.10,20170717,2
18186043195-20170705140526_v55.10,20170714,2
18186043195-20170705140526_v55.10,20170720,2
18186043195-20170705140526_v55.10,20170713,2
18186043195-20170705140526_v55.10,20170721,2
18186043195-20170705140526_v55.10,20170718,2
18186043195-20170705140526_v55.10,20170719,2
50051084001-20170602141618_v54.27,20170616,1
1015073057-20170705140526_v55.10,20170717,2
1015073057-20170705140526_v55.10,20170714,2
1015073057-20170705140526_v55.10,20170720,2
1015073057-20170705140526_v55.10,20170713,2
1015073057-20170705140526_v55.10,20170721,2
1015073057-20170705140526_v55.10,20170718,2
1015073057-20170705140526_v55.10,20170719,2
21226052994-20170602141618_v54.27,20170712,2
21226052994-20170602141618_v54.27,20170710,2
21226052994-20170602141618_v54.27,20170711,2
23500071679-20170602141618_v54.27,20170618,2
14062043168-20170705140526_v55.10,20170717,2
14062043168-20170705140526_v55.10,20170714,2
14062043168-20170705140526_v55.10,20170720,2
14062043168-20170705140526_v55.10,20170713,2
14062043168-20170705140526_v55.10,20170721,2
14062043168-20170705140526_v55.10,20170718,2
14062043168-20170705140526_v55.10,20170719,2
17000070438-20170602141618_v54.27,20170616,2
50051071380-20170602141618_v54.27,20170616,2
14060083184-20170602141618_v54.27,20170712,2
14060083184-20170602141618_v54.27,20170710,2
14060083184-20170602141618_v54.27,20170711,2
17000070542-20170602141618_v54.27,20170708,2
17000070542-20170602141618_v54.27,20170624,2
23500072608-20170602141618_v54.27,20170618,2
17000083777-20170602141618_v54.27,20170616,1
21021083107-20170602141618_v54.27,20170712,2
21021083107-20170602141618_v54.27,20170710,2
21021083107-20170602141618_v54.27,20170711,2
21222080522-20170602141618_v54.27,20170712,2
21222080522-20170602141618_v54.27,20170710,2
21222080522-20170602141618_v54.27,20170711,2
18095080532-20170705140526_v55.10,20170717,2
18095080532-20170705140526_v55.10,20170714,2
18095080532-20170705140526_v55.10,20170720,2
18095080532-20170705140526_v55.10,20170713,2
18095080532-20170705140526_v55.10,20170721,2
18095080532-20170705140526_v55.10,20170718,2
18095080532-20170705140526_v55.10,20170719,2
17000083913-20170602141618_v54.27,20170616,1
18259083199-20170705140526_v55.10,20170717,2
18259083199-20170705140526_v55.10,20170714,2
18259083199-20170705140526_v55.10,20170720,2
18259083199-20170705140526_v55.10,20170713,2
18259083199-20170705140526_v55.10,20170721,2
18259083199-20170705140526_v55.10,20170718,2
18259083199-20170705140526_v55.10,20170719,2
17000083808-20170602141618_v54.27,20170708,1
17000083808-20170602141618_v54.27,20170624,1
21204080537-20170602141618_v54.27,20170712,2
21204080537-20170602141618_v54.27,20170710,2
21204080537-20170602141618_v54.27,20170711,2
18195043238-20170602141618_v54.27,20170712,2
18195043238-20170602141618_v54.27,20170710,2
18195043238-20170602141618_v54.27,20170711,2
18270083190-20170705140526_v55.10,20170717,2
18270083190-20170705140526_v55.10,20170714,2
18270083190-20170705140526_v55.10,20170720,2
18270083190-20170705140526_v55.10,20170713,2
18270083190-20170705140526_v55.10,20170721,2
18270083190-20170705140526_v55.10,20170718,2
18270083190-20170705140526_v55.10,20170719,2
17000083769-20170602141618_v54.27,20170708,1
17000083769-20170602141618_v54.27,20170624,1
50051071358-20170602141618_v54.27,20170616,2
18094080535-20170705140526_v55.10,20170717,2
18094080535-20170705140526_v55.10,20170714,2
18094080535-20170705140526_v55.10,20170720,2
18094080535-20170705140526_v55.10,20170713,2
18094080535-20170705140526_v55.10,20170721,2
18094080535-20170705140526_v55.10,20170718,2
18094080535-20170705140526_v55.10,20170719,2
18132080595-20170602141618_v54.27,20170712,2
18132080595-20170602141618_v54.27,20170710,2
18132080595-20170602141618_v54.27,20170711,2
23100083942-20170602141618_v54.27,20170616,1
23100072511-20170602141618_v54.27,20170708,1
23100072511-20170602141618_v54.27,20170624,1
21212083171-20170602141618_v54.27,20170712,2
21212083171-20170602141618_v54.27,20170710,2
21212083171-20170602141618_v54.27,20170711,2
18120043106-20170705140526_v55.10,20170717,2
18120043106-20170705140526_v55.10,20170714,2
18120043106-20170705140526_v55.10,20170720,2
18120043106-20170705140526_v55.10,20170713,2
18120043106-20170705140526_v55.10,20170721,2
18120043106-20170705140526_v55.10,20170718,2
18120043106-20170705140526_v55.10,20170719,2
21267043301-20170602141618_v54.27,20170712,2
21267043301-20170602141618_v54.27,20170710,2
21267043301-20170602141618_v54.27,20170711,2
50051079352-20170602141618_v54.27,20170708,1
50051079352-20170602141618_v54.27,20170624,1
1133083147-20170602141618_v54.27,20170712,2
1133083147-20170602141618_v54.27,20170710,2
