service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
50051071501-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12875065561-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1064073598-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1063059741-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1985054005-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7010063615-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5552011705-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13223081550-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14274053100-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3813046680-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
6009015067-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081801-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14625040164-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
5361074147-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14312054615-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14302054505-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
50051079223-20170705140526_v55.10,20170713,20171001,0,0,0,0,1,0,0
14277052746-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14798066177-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2365061715-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14030042244-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12839065848-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
23500072556-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5361074213-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2377062356-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14799064847-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14392072136-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
2378075084-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5552011756-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
18032072848-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14798066212-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2371074817-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14274069416-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1123078911-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
3100033841-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080081219-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1063073558-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267044520-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3911041699-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3100034256-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4915068606-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14769040866-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1035082250-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5565011938-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1981053553-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3880005482-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3131082520-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
7380059344-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1124079019-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14274069427-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3905041686-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3100034015-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2377062371-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
7004018630-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18086081877-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14312054601-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1095078161-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2366079463-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1080081140-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14798066039-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12881064422-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4973069022-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1089077568-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
2353061109-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
17000070662-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
15072900-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14306067667-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1096078244-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1080076093-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080081238-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14322062754-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12843041321-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14030042263-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
8300080495-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
3911041704-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14605043881-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2365061685-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5575052765-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
23100071106-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14277052710-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
23100071154-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
17000070550-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14030042242-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1056083117-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1981053626-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
3911041697-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3945041925-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2352067701-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14299069622-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14314060631-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14392062532-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14313060539-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1063059882-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
50051084004-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
1095078198-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14745040547-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4955068741-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
50051071540-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5500026675-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14731045658-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
21302083177-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277068261-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12863046485-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1098079123-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3803041070-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
7006018788-20170602141618_v54.27,20170611,20170712,0,0,0,0,1,0,0
14306080655-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14312054591-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4006080519-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2396072228-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
13223081560-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3880005427-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14756054214-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7009080802-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365074602-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
18158034710-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4915068566-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14243081661-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380071922-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14635042770-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14243081754-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14392072132-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1080081193-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3905041679-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2369067778-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1060071863-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2393062594-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
7009018448-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1062073305-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14243081650-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18065080581-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14007063772-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2391072080-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
17000070515-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14625040073-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
4915068590-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
4957068881-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1035082262-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13221081401-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12913084021-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2352067684-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7004018585-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12913084064-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14299069520-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12881052843-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1063073484-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14625040156-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
23100071202-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2326060940-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
12839065791-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1093082758-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
23100070949-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3886005638-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14797028887-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3100033990-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2365061710-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080076077-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
50051071275-20170705140526_v55.10,20170713,20171001,1,1,1,1,0,0,0
18158011703-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3100034014-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14745040570-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14277052633-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18025072745-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3100034275-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2325060854-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5500026673-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14595039960-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
8300080467-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14267044475-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18032072859-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14274069476-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4974069109-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1100077413-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2394072213-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380071936-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
4973068957-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2366079413-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1090077659-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1985054041-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14797028849-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14030042316-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14274069451-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13221081343-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14655064128-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14030042283-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
7004018634-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18025072791-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
18089045843-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14312054688-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
8300080413-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
17000070585-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14756054265-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
8300080375-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
3922069679-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
51100070732-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3100034052-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1091077907-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100034328-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
13154082854-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7009018481-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
23100071103-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14313060538-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14255066306-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080076039-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12822065763-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14769064275-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
50051071348-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14267044405-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14312054646-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14255047737-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13170082179-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14313073905-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1096078255-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
12839065774-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23100071207-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23100083761-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2366079532-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5500073019-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1062073281-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1094083280-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
1098079070-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
1063073531-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13223081538-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18291043289-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1064073733-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14756054236-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13223081487-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053473-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5515058615-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1083078491-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14745040494-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18025072749-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18032072872-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1094083273-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
7005018554-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
17000070591-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2362074334-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14267044574-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053519-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1065082657-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14302054554-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2365074607-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1064069951-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2353067747-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14030042372-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1981053638-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14299069583-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3100034454-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
50051071295-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4955068848-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1055016445-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13221081339-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
51100070851-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3100033914-20170602141618_v54.27,20170611,20170712,0,0,0,0,1,0,0
1123078929-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1983053862-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12962042009-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
17000070530-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5505058360-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12879065708-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14767040785-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12839065869-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
50051071356-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3905041618-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
4976007331-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4915006268-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3911041708-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081700-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
12891064477-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7380059306-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1122077949-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2326060916-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1096078276-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14768064274-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14799064770-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
21117067307-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080081209-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14243081821-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14798066093-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5545003381-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4955068693-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5515058604-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2366079556-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1065082619-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14797029028-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14314060602-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100034075-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1130082465-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
21202083169-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14277052664-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053592-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1089077628-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
3886005692-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14267065311-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2325074087-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2362074447-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14277052708-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3100069309-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14798066239-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
12913041832-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
12879065711-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1064069967-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3100034260-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053500-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
8300080372-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1981053594-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2365074582-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5565034747-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1982053724-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
17000070705-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
